Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Segment,Region,State,Category,Sub_Category,Product_Name,Unit_Price,Quantity,Discount,Sales,Profit
ORD-10508,2022-07-19,2022-07-24,Standard Class,CUST-2129,Home Office,West,Utah,Technology,Electronics,Webcam,388.47,3,0.0,1165.41,317.75
ORD-10510,2022-09-26,2022-10-02,Standard Class,CUST-9954,Consumer,Central,Indiana,Technology,Accessories,Laptop Stand,50.51,5,0.05,239.92,55.48
ORD-10514,2021-09-11,2021-09-16,Second Class,CUST-7878,Corporate,East,Maryland,Technology,Accessories,Screen Protector,89.99,1,0.3,62.99,14.85
ORD-10515,2024-06-14,2024-06-18,First Class,CUST-7461,Home Office,Central,Missouri,Office Supplies,Stationery,Pen Set,6.14,1,0.0,6.14,1.7
ORD-10517,2024-05-23,2024-05-26,First Class,CUST-2785,Consumer,South,Texas,Furniture,Office Chairs,Executive Chair,353.97,1,0.05,336.27,23.09
ORD-10519,2022-04-15,2022-04-15,Same Day,CUST-1660,Corporate,East,Ohio,Furniture,Desks,Standing Desk,290.42,3,0.1,784.13,129.59
ORD-10520,2022-11-22,2022-11-27,Standard Class,CUST-5093,Home Office,Central,Kansas,Technology,Accessories,Power Bank,13.42,1,0.25,10.06,1.84
ORD-10522,2023-09-22,2023-09-26,First Class,CUST-2056,Consumer,West,Oregon,Technology,Electronics,Wireless Mouse,1088.12,4,0.0,4352.48,537.48
ORD-10524,2021-12-15,2021-12-21,Standard Class,CUST-7990,Home Office,Central,Iowa,Office Supplies,Stationery,Binder,33.4,1,0.0,33.4,7.57
ORD-10529,2022-06-21,2022-06-26,Second Class,CUST-4267,Consumer,West,Oregon,Technology,Phones,Smartphone Lite,590.47,1,0.2,472.38,60.35
ORD-10530,2023-06-19,2023-06-22,Second Class,CUST-5602,Consumer,East,Michigan,Office Supplies,Paper,Labels Sheet,6.43,2,0.0,12.86,4.23
ORD-10533,2022-11-08,2022-11-15,Standard Class,CUST-7363,Home Office,Central,Iowa,Furniture,Storage,Filing Cabinet,57.33,6,0.05,326.78,43.44
ORD-10538,2024-05-01,2024-05-06,Second Class,CUST-9064,Corporate,Central,Missouri,Technology,Accessories,Screen Protector,72.0,2,0.05,136.8,33.86
ORD-10543,2022-09-01,2022-09-06,Standard Class,CUST-3420,Corporate,West,Idaho,Technology,Electronics,Wireless Mouse,666.11,1,0.15,566.19,67.84
ORD-10546,2023-05-13,2023-05-19,Standard Class,CUST-8982,Home Office,South,Georgia,Office Supplies,Binders,Document Wallet,8.23,1,0.2,6.58,1.83
ORD-10548,2022-10-13,2022-10-18,Standard Class,CUST-1530,Consumer,East,Michigan,Office Supplies,Binders,Document Wallet,9.51,1,0.2,7.61,2.19
ORD-10550,2024-03-12,2024-03-15,Second Class,CUST-5345,Consumer,South,North Carolina,Furniture,Office Chairs,Stool,766.25,2,0.15,1302.62,140.97
ORD-10552,2024-07-06,2024-07-12,Standard Class,CUST-4695,Consumer,East,Pennsylvania,Furniture,Office Chairs,Ergonomic Chair,413.42,1,0.25,310.06,45.66
ORD-10554,2021-02-13,2021-02-18,Standard Class,CUST-8066,Home Office,West,California,Technology,Phones,Feature Phone,425.4,6,0.25,1914.3,389.81
ORD-10556,2024-10-18,2024-10-24,Standard Class,CUST-9043,Consumer,South,Alabama,Technology,Electronics,Keyboard,1216.23,1,0.0,1216.23,155.61
ORD-10557,2023-12-06,2023-12-12,Standard Class,CUST-5341,Consumer,East,New York,Furniture,Desks,L-Shaped Desk,1043.77,1,0.2,835.02,90.66
ORD-10562,2022-11-15,2022-11-22,Standard Class,CUST-6632,Consumer,South,Alabama,Technology,Phones,Feature Phone,102.12,3,0.0,306.36,40.96
ORD-10567,2024-07-19,2024-07-24,Standard Class,CUST-9467,Consumer,West,Nevada,Furniture,Desks,L-Shaped Desk,594.8,4,0.0,2379.2,298.15
ORD-10570,2021-01-26,2021-01-31,Standard Class,CUST-5225,Home Office,South,Georgia,Technology,Phones,Smartphone Lite,1186.29,1,0.0,1186.29,300.67
ORD-10572,2024-01-15,2024-01-19,First Class,CUST-3451,Corporate,Central,Minnesota,Technology,Accessories,Laptop Stand,78.54,2,0.2,125.66,15.61
ORD-10573,2022-09-14,2022-09-18,First Class,CUST-7581,Corporate,West,Washington,Office Supplies,Binders,Ring Binder,22.88,1,0.1,20.59,4.51
ORD-10575,2022-11-01,2022-11-07,Standard Class,CUST-4734,Consumer,West,Colorado,Office Supplies,Stationery,Paper Clips,13.37,2,0.0,26.74,9.21
ORD-10577,2023-12-07,2023-12-11,Second Class,CUST-9442,Corporate,West,Idaho,Office Supplies,Paper,Labels Sheet,45.75,3,0.15,116.66,33.91
ORD-10582,2021-01-27,2021-02-01,Standard Class,CUST-8605,Consumer,East,Michigan,Furniture,Storage,Display Rack,324.59,3,0.1,876.39,87.63
ORD-10584,2023-05-19,2023-05-25,Standard Class,CUST-1813,Consumer,West,Washington,Office Supplies,Stationery,Sticky Notes,30.71,2,0.1,55.28,8.17
ORD-10586,2021-11-17,2021-11-24,Standard Class,CUST-1138,Corporate,Central,Wisconsin,Office Supplies,Binders,Lever Arch File,4.28,4,0.0,17.12,4.63
ORD-10591,2022-07-15,2022-07-22,Standard Class,CUST-7131,Consumer,East,Connecticut,Office Supplies,Binders,Document Wallet,20.14,2,0.0,40.28,6.1
ORD-10592,2024-04-11,2024-04-13,Same Day,CUST-4937,Consumer,South,Louisiana,Technology,Electronics,Headphones,1717.76,2,0.05,3263.74,458.19
ORD-10597,2024-06-09,2024-06-14,Second Class,CUST-4643,Corporate,Central,Arkansas,Office Supplies,Binders,Lever Arch File,5.09,3,0.05,14.51,3.09
ORD-10600,2021-02-18,2021-02-20,First Class,CUST-3999,Consumer,South,South Carolina,Office Supplies,Binders,Document Wallet,26.97,3,0.3,56.64,14.57
ORD-10605,2023-07-09,2023-07-11,First Class,CUST-4187,Consumer,South,North Carolina,Furniture,Storage,Drawer Unit,185.87,4,0.0,743.48,89.84
ORD-10608,2022-08-11,2022-08-17,Standard Class,CUST-8988,Home Office,East,Maryland,Furniture,Desks,Standing Desk,343.22,4,0.0,1372.88,229.05
ORD-10612,2024-07-19,2024-07-24,Standard Class,CUST-8821,Consumer,South,Georgia,Technology,Electronics,Laptop,302.58,1,0.2,242.06,40.2
ORD-10616,2021-01-07,2021-01-12,Second Class,CUST-2682,Home Office,East,Michigan,Technology,Phones,Smartphone Pro,321.12,2,0.15,545.9,85.81
ORD-10618,2023-06-20,2023-06-27,Standard Class,CUST-4087,Home Office,West,Arizona,Technology,Electronics,USB-C Hub,1792.21,1,0.25,1344.16,208.74
ORD-10619,2021-10-06,2021-10-11,Standard Class,CUST-1785,Consumer,Central,Arkansas,Technology,Electronics,Monitor,725.33,2,0.3,1015.46,189.63
ORD-10624,2024-03-16,2024-03-23,Standard Class,CUST-5423,Consumer,South,Texas,Technology,Electronics,Webcam,1164.14,1,0.0,1164.14,263.09
ORD-10627,2021-03-26,2021-03-31,Standard Class,CUST-7713,Corporate,South,Georgia,Furniture,Office Chairs,Gaming Chair,733.47,3,0.05,2090.39,211.33
ORD-10630,2024-11-03,2024-11-10,Standard Class,CUST-2659,Consumer,East,Michigan,Furniture,Office Chairs,Stool,520.58,5,0.3,1822.03,94.87
ORD-10631,2021-04-28,2021-05-05,Standard Class,CUST-1751,Consumer,South,South Carolina,Office Supplies,Paper,Labels Sheet,22.2,3,0.0,66.6,21.33
ORD-10635,2022-02-27,2022-03-03,Second Class,CUST-8835,Consumer,Central,Missouri,Technology,Phones,Phone Case,1155.9,1,0.2,924.72,191.74
ORD-10637,2024-07-14,2024-07-18,First Class,CUST-1472,Home Office,South,Georgia,Technology,Accessories,Charging Pad,84.62,1,0.2,67.7,14.91
ORD-10641,2024-10-01,2024-10-08,Standard Class,CUST-2560,Consumer,West,Idaho,Technology,Phones,Bluetooth Earbuds,704.68,2,0.15,1197.96,225.01
ORD-10644,2021-12-02,2021-12-06,First Class,CUST-9055,Consumer,South,North Carolina,Furniture,Storage,Storage Box,303.14,4,0.0,1212.56,74.24
ORD-10645,2023-11-03,2023-11-09,Standard Class,CUST-9148,Corporate,East,Connecticut,Technology,Electronics,Smart Speaker,231.39,2,0.15,393.36,50.57
ORD-10647,2022-07-21,2022-07-24,Second Class,CUST-1889,Home Office,East,Maryland,Technology,Accessories,Charging Pad,82.01,2,0.15,139.42,22.97
ORD-10648,2021-10-15,2021-10-18,Second Class,CUST-7125,Consumer,Central,Kansas,Furniture,Storage,Display Rack,40.68,1,0.1,36.61,4.6
ORD-10649,2024-06-04,2024-06-08,Second Class,CUST-7790,Consumer,East,New Jersey,Furniture,Storage,Storage Box,295.61,1,0.15,251.27,15.38
ORD-10654,2021-10-16,2021-10-18,Same Day,CUST-3903,Corporate,Central,Minnesota,Office Supplies,Paper,Envelope Pack,56.44,3,0.25,126.99,37.21
ORD-10656,2024-12-14,2024-12-19,Standard Class,CUST-3185,Corporate,East,New Jersey,Technology,Accessories,Cable Organizer,40.1,5,0.1,180.45,32.99
ORD-10661,2022-09-07,2022-09-10,First Class,CUST-3913,Corporate,West,Arizona,Office Supplies,Binders,Document Wallet,25.28,4,0.0,101.12,35.01
ORD-10665,2022-10-23,2022-10-30,Standard Class,CUST-1414,Consumer,West,Colorado,Office Supplies,Paper,Poster Paper,20.73,3,0.0,62.19,15.83
ORD-10670,2024-03-23,2024-03-30,Standard Class,CUST-4675,Corporate,East,New York,Technology,Electronics,USB-C Hub,135.57,3,0.0,406.71,88.9
ORD-10675,2024-01-11,2024-01-13,Same Day,CUST-7025,Consumer,West,Arizona,Office Supplies,Stationery,Highlighter Pack,12.3,2,0.25,18.45,5.1
ORD-10680,2024-10-06,2024-10-06,Same Day,CUST-3636,Consumer,West,Nevada,Office Supplies,Stationery,Sticky Notes,16.96,1,0.3,11.87,2.05
ORD-10685,2024-09-02,2024-09-06,First Class,CUST-6207,Consumer,Central,Illinois,Technology,Accessories,Power Bank,43.13,3,0.3,90.57,13.65
ORD-10686,2022-03-12,2022-03-18,Standard Class,CUST-1144,Consumer,East,New Jersey,Furniture,Storage,Filing Cabinet,142.63,1,0.3,99.84,10.29
ORD-10689,2024-06-22,2024-06-27,Standard Class,CUST-9468,Home Office,South,South Carolina,Technology,Accessories,Cable Organizer,52.45,2,0.1,94.41,11.12
ORD-10690,2024-11-06,2024-11-13,Standard Class,CUST-7950,Consumer,West,Idaho,Furniture,Desks,Corner Desk,207.33,1,0.05,196.96,34.52
ORD-10694,2021-03-03,2021-03-07,Second Class,CUST-7678,Consumer,East,Maryland,Furniture,Office Chairs,Executive Chair,568.56,2,0.05,1080.26,196.59
ORD-10697,2023-10-24,2023-10-31,Standard Class,CUST-2738,Corporate,West,Utah,Furniture,Office Chairs,Stool,184.14,3,0.15,469.56,82.18
ORD-10700,2021-03-16,2021-03-20,First Class,CUST-3360,Consumer,South,Louisiana,Furniture,Desks,Foldable Desk,590.99,3,0.3,1241.08,99.42
ORD-10702,2023-06-01,2023-06-08,Standard Class,CUST-9397,Home Office,South,Tennessee,Office Supplies,Stationery,Stapler,38.04,1,0.15,32.33,5.75
ORD-10703,2021-10-28,2021-11-02,Second Class,CUST-5107,Consumer,East,Massachusetts,Furniture,Desks,Corner Desk,661.27,2,0.1,1190.29,170.47
ORD-10708,2021-03-20,2021-03-26,Standard Class,CUST-3496,Corporate,East,Ohio,Office Supplies,Paper,Cardstock,29.79,2,0.1,53.62,14.71
ORD-10711,2023-04-24,2023-04-28,Second Class,CUST-6877,Consumer,West,Colorado,Office Supplies,Stationery,Pen Set,7.97,3,0.25,17.93,3.81
ORD-10716,2021-10-18,2021-10-22,First Class,CUST-1511,Home Office,West,Washington,Technology,Accessories,Charging Pad,18.41,1,0.0,18.41,4.71
ORD-10721,2024-05-21,2024-05-21,Same Day,CUST-9210,Corporate,West,Nevada,Office Supplies,Binders,Document Wallet,31.63,2,0.1,56.93,9.56
ORD-10724,2021-07-22,2021-07-25,First Class,CUST-8921,Home Office,East,Virginia,Furniture,Storage,Filing Cabinet,89.36,2,0.0,178.72,28.66
ORD-10727,2022-07-26,2022-07-30,Second Class,CUST-9542,Consumer,East,Ohio,Technology,Phones,Feature Phone,1061.42,1,0.15,902.21,113.93
ORD-10731,2024-02-21,2024-02-27,Standard Class,CUST-6653,Consumer,Central,Indiana,Furniture,Storage,Filing Cabinet,156.66,4,0.3,438.65,41.34
ORD-10732,2022-03-09,2022-03-15,Standard Class,CUST-6410,Consumer,South,Texas,Furniture,Office Chairs,Stool,601.52,3,0.05,1714.33,187.53
ORD-10734,2021-09-02,2021-09-07,Standard Class,CUST-5231,Corporate,West,Idaho,Furniture,Storage,Filing Cabinet,235.16,1,0.0,235.16,13.73
ORD-10739,2022-09-03,2022-09-07,Second Class,CUST-3979,Home Office,West,Utah,Furniture,Storage,Bookshelf,308.86,1,0.2,247.09,31.16
ORD-10744,2022-02-08,2022-02-13,Standard Class,CUST-3450,Home Office,South,Louisiana,Technology,Accessories,Screen Protector,32.26,4,0.3,90.33,17.62
ORD-10745,2023-02-03,2023-02-10,Standard Class,CUST-7068,Home Office,East,Ohio,Office Supplies,Binders,Ring Binder,20.72,1,0.2,16.58,3.8
ORD-10749,2021-02-19,2021-02-22,First Class,CUST-9908,Consumer,South,Alabama,Technology,Phones,Bluetooth Earbuds,926.05,4,0.0,3704.2,612.39
ORD-10753,2022-11-21,2022-11-27,Standard Class,CUST-9783,Corporate,East,New York,Office Supplies,Stationery,Stapler,16.4,1,0.1,14.76,2.84
ORD-10755,2022-08-06,2022-08-10,Second Class,CUST-2951,Consumer,West,Arizona,Office Supplies,Paper,Cardstock,59.37,2,0.2,94.99,25.4
ORD-10760,2023-01-23,2023-01-26,First Class,CUST-8727,Corporate,West,Oregon,Technology,Accessories,Laptop Stand,116.1,1,0.0,116.1,29.22
ORD-10761,2023-04-20,2023-04-25,Second Class,CUST-8192,Corporate,West,Washington,Technology,Phones,Smartphone Pro,97.23,3,0.0,291.69,64.89
ORD-10765,2023-05-06,2023-05-11,Second Class,CUST-6785,Consumer,East,Michigan,Technology,Electronics,SSD Drive,80.49,1,0.1,72.44,16.84
ORD-10770,2023-08-27,2023-09-02,Standard Class,CUST-7618,Home Office,West,Nevada,Furniture,Storage,Bookshelf,338.62,1,0.05,321.69,37.08
ORD-10772,2023-04-26,2023-05-03,Standard Class,CUST-8923,Consumer,East,New Jersey,Furniture,Office Chairs,Gaming Chair,759.86,2,0.25,1139.79,194.39
ORD-10775,2024-03-21,2024-03-28,Standard Class,CUST-1159,Consumer,South,South Carolina,Office Supplies,Binders,Ring Binder,11.13,1,0.15,9.46,2.22
ORD-10777,2022-12-11,2022-12-14,First Class,CUST-4271,Consumer,East,Pennsylvania,Furniture,Storage,Drawer Unit,96.66,3,0.05,275.48,33.53
ORD-10780,2024-09-04,2024-09-11,Standard Class,CUST-8901,Home Office,South,Louisiana,Technology,Electronics,Wireless Mouse,927.38,1,0.3,649.17,150.79
ORD-10785,2022-10-09,2022-10-09,Same Day,CUST-1533,Consumer,South,South Carolina,Office Supplies,Binders,Document Wallet,5.68,3,0.25,12.78,3.78
ORD-10788,2022-08-22,2022-08-26,Second Class,CUST-4885,Consumer,West,Oregon,Furniture,Office Chairs,Gaming Chair,421.2,4,0.0,1684.8,222.87
ORD-10790,2024-04-12,2024-04-15,Second Class,CUST-5422,Consumer,West,Colorado,Furniture,Desks,Foldable Desk,771.41,5,0.05,3664.2,614.95
ORD-10794,2021-12-16,2021-12-23,Standard Class,CUST-1781,Consumer,West,Utah,Technology,Accessories,Power Bank,66.87,3,0.25,150.46,22.12
ORD-10799,2022-05-11,2022-05-18,Standard Class,CUST-6752,Home Office,East,New Jersey,Technology,Phones,Bluetooth Earbuds,1120.26,1,0.0,1120.26,208.24
ORD-10803,2024-06-15,2024-06-21,Standard Class,CUST-6527,Consumer,East,Michigan,Technology,Phones,Feature Phone,572.59,5,0.0,2862.95,636.99
ORD-10807,2022-04-21,2022-04-28,Standard Class,CUST-9535,Consumer,South,Alabama,Office Supplies,Stationery,Pen Set,17.63,4,0.15,59.94,16.61
ORD-10811,2024-03-23,2024-03-29,Standard Class,CUST-1431,Consumer,West,Oregon,Office Supplies,Stationery,Paper Clips,6.81,1,0.25,5.11,1.16
ORD-10814,2022-10-10,2022-10-13,First Class,CUST-6846,Consumer,West,Washington,Technology,Accessories,Power Bank,78.91,1,0.0,78.91,9.83
ORD-10817,2021-09-18,2021-09-25,Standard Class,CUST-9745,Corporate,Central,Iowa,Office Supplies,Binders,Document Wallet,27.22,4,0.2,87.1,19.97
ORD-10821,2021-08-10,2021-08-15,Standard Class,CUST-9059,Consumer,Central,Iowa,Furniture,Office Chairs,Stool,407.91,2,0.0,815.82,124.96
ORD-10824,2024-06-14,2024-06-19,Standard Class,CUST-4614,Corporate,East,Maryland,Office Supplies,Binders,Lever Arch File,9.06,3,0.2,21.74,6.18
ORD-10826,2021-01-14,2021-01-17,Second Class,CUST-9060,Consumer,East,Massachusetts,Furniture,Storage,Drawer Unit,129.77,2,0.25,194.66,15.47
ORD-10830,2024-10-05,2024-10-10,Standard Class,CUST-6104,Consumer,West,Oregon,Technology,Accessories,Charging Pad,19.92,1,0.05,18.92,3.22
ORD-10831,2022-06-02,2022-06-07,Second Class,CUST-1206,Consumer,Central,Iowa,Office Supplies,Stationery,Sticky Notes,20.4,1,0.1,18.36,5.47
ORD-10832,2024-08-24,2024-08-29,Standard Class,CUST-3598,Corporate,Central,Wisconsin,Furniture,Desks,Corner Desk,672.83,2,0.1,1211.09,219.1
ORD-10834,2024-04-07,2024-04-10,First Class,CUST-7484,Consumer,South,Florida,Technology,Accessories,Screen Protector,45.7,1,0.1,41.13,8.34
ORD-10839,2021-02-08,2021-02-15,Standard Class,CUST-3521,Corporate,East,New York,Furniture,Storage,Storage Box,144.91,5,0.0,724.55,42.72
ORD-10844,2021-10-24,2021-10-28,Second Class,CUST-8168,Corporate,South,Georgia,Furniture,Desks,L-Shaped Desk,924.4,1,0.0,924.4,113.51
ORD-10849,2024-12-28,2025-01-02,Second Class,CUST-5314,Consumer,East,Ohio,Technology,Electronics,Smart Speaker,355.79,2,0.25,533.69,78.13
ORD-10854,2022-09-28,2022-10-01,First Class,CUST-4110,Corporate,West,California,Office Supplies,Binders,Presentation Folder,26.35,2,0.3,36.89,9.84
ORD-10855,2021-11-22,2021-11-27,Standard Class,CUST-2617,Corporate,South,Georgia,Furniture,Desks,Foldable Desk,378.64,1,0.0,378.64,46.5
ORD-10858,2023-01-08,2023-01-13,Standard Class,CUST-1994,Corporate,West,Utah,Office Supplies,Binders,Clear Sleeve,24.33,4,0.0,97.32,23.71
ORD-10860,2021-05-24,2021-05-29,Standard Class,CUST-4104,Home Office,West,Utah,Office Supplies,Binders,Ring Binder,33.78,1,0.05,32.09,8.02
ORD-10865,2023-05-25,2023-05-31,Standard Class,CUST-3955,Corporate,West,Nevada,Furniture,Office Chairs,Gaming Chair,676.91,1,0.0,676.91,50.78
ORD-10867,2024-05-18,2024-05-24,Standard Class,CUST-9939,Consumer,West,Colorado,Office Supplies,Binders,Clear Sleeve,16.78,2,0.15,28.53,7.17
ORD-10870,2023-08-10,2023-08-16,Standard Class,CUST-1355,Home Office,West,Arizona,Furniture,Desks,Foldable Desk,206.57,6,0.05,1177.45,204.76
ORD-10874,2022-11-08,2022-11-13,Standard Class,CUST-6319,Consumer,Central,Missouri,Technology,Phones,Feature Phone,697.47,2,0.05,1325.19,306.84
ORD-10879,2021-10-25,2021-10-31,Standard Class,CUST-4714,Corporate,East,Pennsylvania,Furniture,Desks,Standing Desk,1079.79,1,0.0,1079.79,194.87
ORD-10880,2023-03-17,2023-03-24,Standard Class,CUST-9269,Consumer,Central,Arkansas,Technology,Accessories,Charging Pad,90.47,1,0.25,67.85,14.28
ORD-10885,2023-04-02,2023-04-08,Standard Class,CUST-8879,Consumer,East,Connecticut,Office Supplies,Stationery,Notebook,21.57,3,0.0,64.71,19.57
ORD-10888,2021-11-08,2021-11-12,Second Class,CUST-7939,Corporate,East,Maryland,Office Supplies,Stationery,Stapler,28.34,2,0.0,56.68,16.12
ORD-10890,2024-11-20,2024-11-27,Standard Class,CUST-7124,Corporate,West,Colorado,Technology,Accessories,Charging Pad,26.04,1,0.05,24.74,3.67
ORD-10892,2022-11-01,2022-11-04,First Class,CUST-4471,Home Office,South,Florida,Technology,Electronics,Wireless Mouse,854.11,1,0.05,811.4,188.6
ORD-10893,2024-08-19,2024-08-23,Second Class,CUST-1136,Corporate,West,Arizona,Furniture,Storage,Filing Cabinet,92.8,1,0.1,83.52,4.6
ORD-10898,2022-06-13,2022-06-20,Standard Class,CUST-4258,Home Office,West,Arizona,Office Supplies,Binders,Document Wallet,7.09,1,0.3,4.96,0.71
ORD-10901,2022-05-01,2022-05-08,Standard Class,CUST-2015,Consumer,Central,Illinois,Technology,Accessories,Screen Protector,43.26,6,0.3,181.69,25.35
ORD-10905,2021-06-05,2021-06-09,First Class,CUST-3502,Consumer,Central,Illinois,Office Supplies,Paper,Cardstock,38.68,2,0.05,73.49,16.73
ORD-10910,2022-02-26,2022-03-05,Standard Class,CUST-3378,Corporate,Central,Kansas,Furniture,Office Chairs,Executive Chair,678.85,2,0.0,1357.7,155.47
ORD-10911,2021-05-24,2021-05-27,First Class,CUST-4079,Consumer,Central,Kansas,Technology,Accessories,Charging Pad,115.73,1,0.1,104.16,14.28
ORD-10914,2022-10-20,2022-10-26,Standard Class,CUST-8680,Consumer,East,New York,Office Supplies,Binders,Clear Sleeve,6.46,3,0.0,19.38,4.85
ORD-10919,2024-04-09,2024-04-16,Standard Class,CUST-8197,Consumer,East,Maryland,Furniture,Office Chairs,Executive Chair,891.18,3,0.0,2673.54,204.69
ORD-10924,2022-05-27,2022-06-03,Standard Class,CUST-1630,Consumer,West,Colorado,Office Supplies,Stationery,Highlighter Pack,37.75,2,0.3,52.85,11.46
ORD-10927,2023-08-02,2023-08-09,Standard Class,CUST-5989,Consumer,East,Ohio,Office Supplies,Stationery,Notebook,38.62,1,0.25,28.96,5.82
ORD-10930,2021-07-15,2021-07-20,Standard Class,CUST-7775,Home Office,West,Utah,Technology,Electronics,Smart Speaker,1419.42,5,0.3,4967.97,598.15
ORD-10931,2023-10-23,2023-10-28,Standard Class,CUST-6946,Home Office,West,Oregon,Furniture,Storage,Filing Cabinet,262.7,1,0.0,262.7,40.96
ORD-10932,2024-12-02,2024-12-09,Standard Class,CUST-3930,Home Office,West,Utah,Office Supplies,Binders,Clear Sleeve,31.01,4,0.0,124.04,40.16
ORD-10934,2021-10-07,2021-10-12,Standard Class,CUST-9084,Corporate,West,Arizona,Office Supplies,Paper,Labels Sheet,30.23,4,0.3,84.64,22.41
ORD-10939,2023-08-09,2023-08-14,Standard Class,CUST-1531,Corporate,East,Ohio,Furniture,Desks,Standing Desk,248.92,1,0.15,211.58,10.86
ORD-10940,2022-09-22,2022-09-24,Same Day,CUST-6901,Consumer,Central,Indiana,Technology,Electronics,Laptop,1103.35,3,0.0,3310.05,908.96
ORD-10941,2023-02-10,2023-02-13,First Class,CUST-1953,Corporate,East,Connecticut,Technology,Phones,Smartphone Pro,415.17,1,0.05,394.41,88.96
ORD-10946,2023-05-14,2023-05-16,Same Day,CUST-9132,Home Office,West,Washington,Furniture,Storage,Display Rack,218.29,2,0.0,436.58,62.06
ORD-10949,2021-07-01,2021-07-06,Standard Class,CUST-6468,Consumer,South,South Carolina,Furniture,Office Chairs,Gaming Chair,703.1,1,0.2,562.48,56.75
ORD-10952,2023-10-17,2023-10-22,Standard Class,CUST-4178,Consumer,West,Nevada,Technology,Electronics,USB-C Hub,1259.64,1,0.0,1259.64,318.85
ORD-10957,2023-05-28,2023-06-03,Standard Class,CUST-6169,Consumer,Central,Iowa,Office Supplies,Stationery,Paper Clips,37.33,1,0.3,26.13,4.66
ORD-10960,2024-09-11,2024-09-16,Standard Class,CUST-6050,Consumer,West,Nevada,Furniture,Desks,Writing Desk,770.98,1,0.0,770.98,138.54
ORD-10964,2023-03-07,2023-03-10,First Class,CUST-1408,Consumer,South,Louisiana,Furniture,Desks,Corner Desk,984.94,3,0.0,2954.82,344.43
ORD-10965,2024-08-27,2024-09-01,Standard Class,CUST-9558,Consumer,Central,Missouri,Technology,Phones,Phone Case,270.07,1,0.2,216.06,45.54
